label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
A,0.09018298983573914,0.4711740165948868,0.179851233959198,0.4214104562997818,0.24391230940818787,0.2584986239671707,0.24661853909492493,0.10731996595859528,0.23740264773368835,0.0,0.1860790252685547,0.12947197258472443,0.17064368724822998,0.030494973063468933,0.1759428083896637,0.1419326812028885,0.17998388409614563,0.1776534467935562,0.12077987194061279,0.149100199341774,0.10887137055397034,0.11213712394237518,0.1313011348247528,0.24013926088809967,0.1370241641998291,0.2406214028596878,0.060828179121017456,0.17970289289951324,0.053258031606674194,0.17399896681308746,0.08184242248535156,0.2978670746088028,0.09033185243606567,0.3010891228914261,0.0,0.21444417536258698,0.0024133026599884033,0.20387707650661469,0.02799496054649353,0.2959940582513809,0.03486022353172302,0.3118371516466141
A,0.08695350587368011,0.4694191515445709,0.1783490628004074,0.42367222905158997,0.24299867451190948,0.2592519223690033,0.243305966258049,0.1063251793384552,0.2386685162782669,0.0,0.18740083277225494,0.13376188278198242,0.17550663650035858,0.027576759457588196,0.17754821479320526,0.13773640990257263,0.17835314571857452,0.17944812774658203,0.12244509160518646,0.15191510319709778,0.11372633278369904,0.10263198614120483,0.13309858739376068,0.23482996225357056,0.137310191988945,0.24697211384773254,0.06215418875217438,0.1802918016910553,0.05885271728038788,0.16691970825195312,0.08477301895618439,0.2977640926837921,0.09129156172275543,0.3090708255767822,0.0,0.21392104029655457,0.0073398202657699585,0.2006983458995819,0.031297385692596436,0.29670608043670654,0.036877408623695374,0.31501108407974243
A,0.12021751701831818,0.5152105540037155,0.20745383203029633,0.38769344985485077,0.22534678876399994,0.21926717460155487,0.21598120033740997,0.09922447800636292,0.21039839088916779,0.0,0.0983695238828659,0.08780653774738312,0.17193929851055145,0.08382153511047363,0.20928461849689484,0.17171822488307953,0.20483876764774323,0.20188836753368378,0.04236738383769989,0.13652987778186798,0.15884698927402496,0.19363488256931305,0.18494005501270294,0.27800653874874115,0.16114093363285065,0.2843177169561386,0.011601552367210388,0.21988140046596527,0.13888360559940338,0.28768907487392426,0.15814109146595,0.3534269779920578,0.13200394809246063,0.35052643716335297,0.0,0.3122222274541855,0.11085440218448639,0.37293414771556854,0.12859199941158295,0.41525308787822723,0.1029679924249649,0.4098806232213974
A,0.06969967484474182,0.44714048504829407,0.16718199849128723,0.3945486843585968,0.23682430386543274,0.24287137389183044,0.2506859004497528,0.09979727864265442,0.24322602152824402,0.0,0.1876433789730072,0.10851508378982544,0.19410404562950134,0.00114479660987854,0.1976788341999054,0.10351791977882385,0.1925557553768158,0.13671091198921204,0.12472346425056458,0.12084692716598511,0.13055157661437988,0.058017224073410034,0.14550542831420898,0.19157904386520386,0.1406078040599823,0.1977938413619995,0.06392666697502136,0.14723876118659973,0.07230743765830994,0.11050942540168762,0.09142747521400452,0.24061426520347595,0.08709022402763367,0.2471981942653656,0.0,0.17975550889968872,0.0166204571723938,0.1474004089832306,0.03780519962310791,0.24032267928123474,0.035147517919540405,0.2593177258968353
A,0.0,0.32875141501426697,0.10039755702018738,0.32358941435813904,0.21020570397377014,0.22814929485321045,0.28194180130958557,0.1232973039150238,0.3219721019268036,0.03152748942375183,0.2117898166179657,0.08494618535041809,0.2597077786922455,0.0,0.22249028086662292,0.09272542595863342,0.19830909371376038,0.1197730004787445,0.1546415388584137,0.05904492735862732,0.1892389953136444,0.001042693853378296,0.15147095918655396,0.12279662489891052,0.13850349187850952,0.1280253827571869,0.09238359332084656,0.04972699284553528,0.1170470118522644,0.018259406089782715,0.08675876259803772,0.13776695728302002,0.07785913348197937,0.14024654030799866,0.026727229356765747,0.04763045907020569,0.05248957872390747,0.029352158308029175,0.03854793310165405,0.11508041620254517,0.028303295373916626,0.12389293313026428
A,0.1772632598876953,0.4358863830566406,0.08446460962295532,0.38288241624832153,0.020026355981826782,0.24530267715454102,0.0,0.12097278237342834,0.001844167709350586,0.027273595333099365,0.05904024839401245,0.10016894340515137,0.049523770809173584,0.0,0.05503123998641968,0.09770876169204712,0.06330180168151855,0.14940011501312256,0.12307494878768921,0.10421118140220642,0.10958760976791382,0.04892641305923462,0.10298758745193481,0.17341309785842896,0.10881131887435913,0.19552037119865417,0.18483972549438477,0.12998437881469727,0.1675090789794922,0.11023551225662231,0.1518009901046753,0.23154917359352112,0.15577590465545654,0.24568134546279907,0.2447974681854248,0.16835477948188782,0.2176383137702942,0.16587460041046143,0.1984761357307434,0.25425732135772705,0.20249336957931519,0.2711285352706909
A,0.13319319486618042,0.44815129041671753,0.05038172006607056,0.35848891735076904,0.00828564167022705,0.21976163983345032,0.0,0.10544443130493164,0.004164338111877441,0.013034045696258545,0.06677103042602539,0.10770466923713684,0.0630030632019043,0.0,0.04846745729446411,0.06927454471588135,0.04628962278366089,0.12509334087371826,0.12276637554168701,0.1331060528755188,0.10908183455467224,0.051085591316223145,0.08254837989807129,0.15870708227157593,0.08142015337944031,0.2101978361606598,0.1771816611289978,0.1716214418411255,0.1615360975265503,0.1123935878276825,0.12704551219940186,0.21917122602462769,0.12123101949691772,0.27027273178100586,0.2305227518081665,0.22119462490081787,0.2092456817626953,0.15914076566696167,0.1700810194015503,0.23756879568099976,0.15706682205200195,0.29007911682128906
A,0.10920450091362,0.43287307024002075,0.03562408685684204,0.3430904150009155,0.0001932382583618164,0.20132648944854736,0.0,0.08656027913093567,0.01669687032699585,0.0031714439392089844,0.06261312961578369,0.09700784087181091,0.06704151630401611,0.0,0.05099600553512573,0.07189571857452393,0.0420624315738678,0.12689131498336792,0.12032946944236755,0.1199648380279541,0.11100086569786072,0.057304948568344116,0.08194968104362488,0.1598726511001587,0.07282823324203491,0.21231386065483093,0.1730574369430542,0.15917044878005981,0.1540471613407135,0.130560040473938,0.12037426233291626,0.23168903589248657,0.11175507307052612,0.27930545806884766,0.22126108407974243,0.21223020553588867,0.1953142285346985,0.18795078992843628,0.15812504291534424,0.2622799873352051,0.1469772458076477,0.30296069383621216
A,0.10193023085594177,0.4257870316505432,0.03127861022949219,0.34311097860336304,0.0,0.2007259726524353,0.003711491823196411,0.08818840980529785,0.015220105648040771,0.0037909746170043945,0.06091421842575073,0.09073308110237122,0.06505188345909119,0.0,0.04951462149620056,0.06233847141265869,0.0408671498298645,0.11659544706344604,0.12016916275024414,0.11251479387283325,0.10664591193199158,0.06521368026733398,0.07791975140571594,0.160891592502594,0.07132828235626221,0.21061861515045166,0.17250889539718628,0.1527121663093567,0.14728206396102905,0.14225298166275024,0.11583948135375977,0.23467546701431274,0.11137479543685913,0.2749723792076111,0.21980541944503784,0.20659032464027405,0.18743300437927246,0.20020979642868042,0.15242284536361694,0.26986396312713623,0.1454823911190033,0.30339211225509644
A,0.1148114800453186,0.42723605036735535,0.03567644953727722,0.34853294491767883,0.0,0.19899168610572815,0.0029463768005371094,0.08524653315544128,0.015747904777526855,0.004007130861282349,0.06614518165588379,0.06820854544639587,0.06067875027656555,0.0,0.04680332541465759,0.08526116609573364,0.0438750684261322,0.1306864321231842,0.12639442086219788,0.08247831463813782,0.10401862859725952,0.06718242168426514,0.0783115029335022,0.1708032190799713,0.07782042026519775,0.2006239891052246,0.17843791842460632,0.12307414412498474,0.14358198642730713,0.14707860350608826,0.11421382427215576,0.24295130372047424,0.11514890193939209,0.26066604256629944,0.22310227155685425,0.17887726426124573,0.1785544753074646,0.21638432145118713,0.14978241920471191,0.28645893931388855,0.15167748928070068,0.2979843318462372
A,0.11311075091362,0.42789122462272644,0.035060733556747437,0.34733888506889343,0.0,0.2015688717365265,0.0021634697914123535,0.08992257714271545,0.014466702938079834,0.007387757301330566,0.06701606512069702,0.075436532497406,0.06704550981521606,0.0,0.05004149675369263,0.08341294527053833,0.044182270765304565,0.13792505860328674,0.12812337279319763,0.09722381830215454,0.1132977306842804,0.06648567318916321,0.08117109537124634,0.16735252737998962,0.07407358288764954,0.20696958899497986,0.18023967742919922,0.14088174700737,0.1570320725440979,0.1373363733291626,0.11993485689163208,0.23195835947990417,0.11184346675872803,0.26434776186943054,0.22515279054641724,0.19933035969734192,0.1883169412612915,0.21251949667930603,0.15250295400619507,0.28249385952949524,0.1455554962158203,0.30740121006965637
A,0.10546436905860901,0.43157559633255005,0.0326840877532959,0.3462750315666199,0.0,0.19726479053497314,0.004014700651168823,0.08356577157974243,0.018825143575668335,0.0,0.07355517148971558,0.0670284628868103,0.06726104021072388,0.0029715895652770996,0.04879745841026306,0.09068882465362549,0.04541879892349243,0.14225897192955017,0.1344485878944397,0.08655261993408203,0.11135411262512207,0.07162085175514221,0.08116781711578369,0.1723271906375885,0.08043485879898071,0.20365077257156372,0.18612366914749146,0.13228175044059753,0.148752361536026,0.15454724431037903,0.11622375249862671,0.24472302198410034,0.1168603003025055,0.26234620809555054,0.23016458749771118,0.19213610887527466,0.18201452493667603,0.22570759057998657,0.1500566005706787,0.2906301021575928,0.15047284960746765,0.3026292324066162
A,0.0754753053188324,0.4321286380290985,0.015384018421173096,0.3425843417644501,0.0,0.1904607117176056,0.015609949827194214,0.0800982415676117,0.0392073392868042,0.0,0.08615463972091675,0.05970650911331177,0.08660945296287537,0.013670891523361206,0.05631282925605774,0.1052064299583435,0.048903077840805054,0.14663392305374146,0.14731743931770325,0.09236738085746765,0.12715274095535278,0.09620067477226257,0.0795137882232666,0.1893562376499176,0.07551094889640808,0.20882782340049744,0.1937878429889679,0.15263867378234863,0.15645471215248108,0.18496635556221008,0.10696589946746826,0.26440998911857605,0.10589098930358887,0.268476277589798,0.22929170727729797,0.22493872046470642,0.17803385853767395,0.2649606168270111,0.13801714777946472,0.3218003809452057,0.13974693417549133,0.3225550949573517
A,0.051220983266830444,0.43743520975112915,0.0,0.3408128619194031,0.0039005279541015625,0.18356558680534363,0.03466278314590454,0.07538068294525146,0.068666011095047,0.0,0.1094241738319397,0.06371879577636719,0.11474418640136719,0.023295819759368896,0.0727047324180603,0.11073777079582214,0.06112009286880493,0.14350414276123047,0.16863960027694702,0.1103242039680481,0.145679771900177,0.1139100193977356,0.08285769820213318,0.2012767791748047,0.07823267579078674,0.21369177103042603,0.2078489065170288,0.18524646759033203,0.16437989473342896,0.2178436517715454,0.10034781694412231,0.28786998987197876,0.10056120157241821,0.28482967615127563,0.23426753282546997,0.2693079710006714,0.17374932765960693,0.3078390955924988,0.1236615777015686,0.35541218519210815,0.12685900926589966,0.35065579414367676
A,0.04531282186508179,0.4295060634613037,0.0,0.3253920078277588,0.015839874744415283,0.16932767629623413,0.06113937497138977,0.06637853384017944,0.10813051462173462,0.0,0.1431291103363037,0.07088243961334229,0.1581181287765503,0.039037466049194336,0.10282886028289795,0.11473143100738525,0.08395838737487793,0.1488262414932251,0.19873583316802979,0.1262558102607727,0.17339462041854858,0.1419311761856079,0.09985744953155518,0.21320438385009766,0.09336578845977783,0.221779465675354,0.23032808303833008,0.20724093914031982,0.18263566493988037,0.24455183744430542,0.10972386598587036,0.2991238236427307,0.10917937755584717,0.2902592420578003,0.24848520755767822,0.295315146446228,0.1817203164100647,0.33086979389190674,0.12679266929626465,0.3696872591972351,0.1317196488380432,0.3590657711029053
A,0.029314875602722168,0.39678817987442017,0.0,0.2764362096786499,0.04486739635467529,0.13381677865982056,0.10773909091949463,0.05669084191322327,0.1611337661743164,0.0,0.195198655128479,0.0818159282207489,0.18622463941574097,0.04981142282485962,0.12304085493087769,0.10183888673782349,0.10601049661636353,0.12787458300590515,0.23812270164489746,0.15461808443069458,0.1799514889717102,0.15714192390441895,0.10243725776672363,0.19911915063858032,0.10313451290130615,0.20908606052398682,0.2486894726753235,0.2449384331703186,0.1696375012397766,0.2576402425765991,0.09641176462173462,0.28375929594039917,0.10706591606140137,0.28171879053115845,0.2421860694885254,0.33484387397766113,0.15772777795791626,0.3401697874069214,0.10141247510910034,0.3574299216270447,0.11116206645965576,0.35751044750213623
A,0.013454794883728027,0.35042089223861694,0.0,0.22770178318023682,0.07152628898620605,0.10369077324867249,0.15144437551498413,0.048339247703552246,0.21253126859664917,0.0,0.2215789556503296,0.0884697437286377,0.2332109808921814,0.07290405035018921,0.16412901878356934,0.09908673167228699,0.13891655206680298,0.11362487077713013,0.25564903020858765,0.17519539594650269,0.2160501480102539,0.1808263659477234,0.12761616706848145,0.1898215413093567,0.12169462442398071,0.190138041973114,0.25443553924560547,0.26793819665908813,0.18987441062927246,0.2733815312385559,0.10801506042480469,0.2685282230377197,0.11295747756958008,0.26037371158599854,0.2366403341293335,0.3553836941719055,0.164334237575531,0.349056601524353,0.10180389881134033,0.3401389718055725,0.10458952188491821,0.3319624662399292
